
====================================================================================================
RELATORIO DE EXECUCAO DO FLUXO DE POTENCIA CONTINUADO (CONVERGENCIA)
SISTEMA: IEEE 30 BARRAS
DATA: 20/11/2025 19:18:25
====================================================================================================

NUM.    STATUS          PASSO (LAMBDA)    CARGA TOTAL (MW)    CARGA TOTAL (Mvar)    TENSAO MIN (PU)
1506    Convergente     4.0100            726.24              616.34                0.7775
1507    Convergente     4.0120            726.67              616.84                0.7773
1508    Convergente     4.0140            727.09              617.35                0.7772
1509    Convergente     4.0160            727.51              617.85                0.7770
1510    Convergente     4.0180            727.93              618.36                0.7768
1511    Convergente     4.0200            728.35              618.86                0.7766
1512    Convergente     4.0220            728.78              619.37                0.7765
1513    Convergente     4.0240            729.20              619.87                0.7763
1514    Convergente     4.0260            729.62              620.38                0.7761
1515    Convergente     4.0280            730.04              620.88                0.7759
1516    Convergente     4.0300            730.47              621.39                0.7758
1517    Convergente     4.0320            730.89              621.90                0.7756
1518    Convergente     4.0340            731.31              622.40                0.7754
1519    Convergente     4.0360            731.74              622.91                0.7752
1520    Convergente     4.0380            732.16              623.42                0.7750
1521    Convergente     4.0400            732.58              623.93                0.7749
1522    Convergente     4.0420            733.01              624.44                0.7747
1523    Convergente     4.0440            733.43              624.95                0.7745
1524    Convergente     4.0460            733.85              625.46                0.7743
1525    Convergente     4.0480            734.28              625.97                0.7742
1526    Convergente     4.0500            734.70              626.48                0.7740
1527    Convergente     4.0520            735.13              626.99                0.7738
1528    Convergente     4.0540            735.55              627.50                0.7736
1529    Convergente     4.0560            735.98              628.01                0.7734
1530    Convergente     4.0580            736.40              628.52                0.7733
1531    Convergente     4.0600            736.82              629.03                0.7731
1532    Convergente     4.0620            737.25              629.55                0.7729
1533    Convergente     4.0640            737.67              630.06                0.7727
1534    Convergente     4.0660            738.10              630.57                0.7725
1535    Convergente     4.0680            738.52              631.09                0.7724
1536    Convergente     4.0700            738.95              631.60                0.7722
1537    Convergente     4.0720            739.38              632.11                0.7720
1538    Convergente     4.0740            739.80              632.63                0.7718
1539    Convergente     4.0760            740.23              633.14                0.7716
1540    Convergente     4.0780            740.65              633.66                0.7715
1541    Convergente     4.0800            741.08              634.18                0.7713
1542    Convergente     4.0820            741.50              634.69                0.7711
1543    Convergente     4.0840            741.93              635.21                0.7709
1544    Convergente     4.0860            742.36              635.73                0.7707
1545    Convergente     4.0880            742.78              636.25                0.7706
1546    Convergente     4.0900            743.21              636.76                0.7704
1547    Convergente     4.0920            743.64              637.28                0.7702
1548    Convergente     4.0940            744.06              637.80                0.7700
1549    Convergente     4.0960            744.49              638.32                0.7698
1550    Convergente     4.0980            744.92              638.84                0.7696
1551    Convergente     4.1000            745.34              639.36                0.7695
1552    Convergente     4.1020            745.77              639.88                0.7693
1553    Convergente     4.1040            746.20              640.40                0.7691
1554    Convergente     4.1060            746.63              640.92                0.7689
1555    Convergente     4.1080            747.06              641.44                0.7687
1556    Convergente     4.1100            747.48              641.97                0.7685
1557    Convergente     4.1120            747.91              642.49                0.7684
1558    Convergente     4.1140            748.34              643.01                0.7682
1559    Convergente     4.1160            748.77              643.54                0.7680
1560    Convergente     4.1180            749.20              644.06                0.7678
1561    Convergente     4.1200            749.62              644.58                0.7676
1562    Convergente     4.1220            750.05              645.11                0.7674
1563    Convergente     4.1240            750.48              645.63                0.7673
1564    Convergente     4.1260            750.91              646.16                0.7671
1565    Convergente     4.1280            751.34              646.68                0.7669
1566    Convergente     4.1300            751.77              647.21                0.7667
1567    Convergente     4.1320            752.20              647.74                0.7665
1568    Convergente     4.1340            752.63              648.26                0.7663
1569    Convergente     4.1360            753.06              648.79                0.7661
1570    Convergente     4.1380            753.49              649.32                0.7660
1571    Convergente     4.1400            753.92              649.85                0.7658
1572    Convergente     4.1420            754.35              650.38                0.7656
1573    Convergente     4.1440            754.78              650.91                0.7654
1574    Convergente     4.1460            755.21              651.44                0.7652
1575    Convergente     4.1480            755.64              651.97                0.7650
1576    Convergente     4.1500            756.07              652.50                0.7648
1577    Convergente     4.1520            756.50              653.03                0.7647
1578    Convergente     4.1540            756.93              653.56                0.7645
1579    Convergente     4.1560            757.36              654.09                0.7643
1580    Convergente     4.1580            757.79              654.62                0.7641
1581    Convergente     4.1600            758.22              655.16                0.7639
1582    Convergente     4.1620            758.65              655.69                0.7637
1583    Convergente     4.1640            759.08              656.22                0.7635
1584    Convergente     4.1660            759.52              656.76                0.7633
1585    Convergente     4.1680            759.95              657.29                0.7632
1586    Convergente     4.1700            760.38              657.83                0.7630
1587    Convergente     4.1720            760.81              658.36                0.7628
1588    Convergente     4.1740            761.24              658.90                0.7626
1589    Convergente     4.1760            761.68              659.43                0.7624
1590    Convergente     4.1780            762.11              659.97                0.7622
1591    Convergente     4.1800            762.54              660.51                0.7620
1592    Convergente     4.1820            762.97              661.04                0.7618
1593    Convergente     4.1840            763.41              661.58                0.7617
1594    Convergente     4.1860            763.84              662.12                0.7615
1595    Convergente     4.1880            764.27              662.66                0.7613
1596    Convergente     4.1900            764.71              663.20                0.7611
1597    Convergente     4.1920            765.14              663.74                0.7609
1598    Convergente     4.1940            765.57              664.28                0.7607
1599    Convergente     4.1960            766.01              664.82                0.7605
1600    Convergente     4.1980            766.44              665.36                0.7603
1601    Convergente     4.2000            766.87              665.90                0.7601
1602    Convergente     4.2020            767.31              666.44                0.7599
1603    Convergente     4.2040            767.74              666.98                0.7597
1604    Convergente     4.2060            768.18              667.53                0.7596
1605    Convergente     4.2080            768.61              668.07                0.7594
1606    Convergente     4.2100            769.05              668.61                0.7592
1607    Convergente     4.2120            769.48              669.16                0.7590
1608    Convergente     4.2140            769.91              669.70                0.7588
1609    Convergente     4.2160            770.35              670.25                0.7586
1610    Convergente     4.2180            770.78              670.79                0.7584
1611    Convergente     4.2200            771.22              671.34                0.7582
1612    Convergente     4.2220            771.66              671.88                0.7580
1613    Convergente     4.2240            772.09              672.43                0.7578
1614    Convergente     4.2260            772.53              672.98                0.7576
1615    Convergente     4.2280            772.96              673.53                0.7574
1616    Convergente     4.2300            773.40              674.07                0.7573
1617    Convergente     4.2320            773.84              674.62                0.7571
1618    Convergente     4.2340            774.27              675.17                0.7569
1619    Convergente     4.2360            774.71              675.72                0.7567
1620    Convergente     4.2380            775.14              676.27                0.7565
1621    Convergente     4.2400            775.58              676.82                0.7563
1622    Convergente     4.2420            776.02              677.37                0.7561
1623    Convergente     4.2440            776.46              677.92                0.7559
1624    Convergente     4.2460            776.89              678.48                0.7557
1625    Convergente     4.2480            777.33              679.03                0.7555
1626    Convergente     4.2500            777.77              679.58                0.7553
1627    Convergente     4.2520            778.21              680.13                0.7551
1628    Convergente     4.2540            778.64              680.69                0.7549
1629    Convergente     4.2560            779.08              681.24                0.7547
1630    Convergente     4.2580            779.52              681.80                0.7545
1631    Convergente     4.2600            779.96              682.35                0.7543
1632    Convergente     4.2620            780.40              682.91                0.7541
1633    Convergente     4.2640            780.83              683.46                0.7539
1634    Convergente     4.2660            781.27              684.02                0.7537
1635    Convergente     4.2680            781.71              684.58                0.7535
1636    Convergente     4.2700            782.15              685.13                0.7533
1637    Convergente     4.2720            782.59              685.69                0.7532
1638    Convergente     4.2740            783.03              686.25                0.7530
1639    Convergente     4.2760            783.47              686.81                0.7528
1640    Convergente     4.2780            783.91              687.37                0.7526
1641    Convergente     4.2800            784.35              687.93                0.7524
1642    Convergente     4.2820            784.79              688.49                0.7522
1643    Convergente     4.2840            785.23              689.05                0.7520
1644    Convergente     4.2860            785.67              689.61                0.7518
1645    Convergente     4.2880            786.11              690.17                0.7516
1646    Convergente     4.2900            786.55              690.74                0.7514
1647    Convergente     4.2920            786.99              691.30                0.7512
1648    Convergente     4.2940            787.43              691.86                0.7510
1649    Convergente     4.2960            787.87              692.43                0.7508
1650    Convergente     4.2980            788.31              692.99                0.7506
1651    Convergente     4.3000            788.75              693.56                0.7504
1652    Convergente     4.3020            789.20              694.12                0.7502
1653    Convergente     4.3040            789.64              694.69                0.7500
1654    Convergente     4.3060            790.08              695.25                0.7498
1655    Convergente     4.3080            790.52              695.82                0.7496
1656    Convergente     4.3100            790.96              696.39                0.7494
1657    Convergente     4.3120            791.41              696.96                0.7492
1658    Convergente     4.3140            791.85              697.52                0.7490
1659    Convergente     4.3160            792.29              698.09                0.7488
1660    Convergente     4.3180            792.73              698.66                0.7486
1661    Convergente     4.3200            793.18              699.23                0.7484
1662    Convergente     4.3220            793.62              699.80                0.7482
1663    Convergente     4.3240            794.06              700.37                0.7480
1664    Convergente     4.3260            794.51              700.95                0.7478
1665    Convergente     4.3280            794.95              701.52                0.7476
1666    Convergente     4.3300            795.39              702.09                0.7474
1667    Convergente     4.3320            795.84              702.66                0.7472
1668    Convergente     4.3340            796.28              703.24                0.7469
1669    Convergente     4.3360            796.73              703.81                0.7467
1670    Convergente     4.3380            797.17              704.39                0.7465
1671    Convergente     4.3400            797.62              704.96                0.7463
1672    Convergente     4.3420            798.06              705.54                0.7461
1673    Convergente     4.3440            798.50              706.11                0.7459
1674    Convergente     4.3460            798.95              706.69                0.7457
1675    Convergente     4.3480            799.40              707.27                0.7455
1676    Convergente     4.3500            799.84              707.84                0.7453
1677    Convergente     4.3520            800.29              708.42                0.7451
1678    Convergente     4.3540            800.73              709.00                0.7449
1679    Convergente     4.3560            801.18              709.58                0.7447
1680    Convergente     4.3580            801.62              710.16                0.7445
1681    Convergente     4.3600            802.07              710.74                0.7443
1682    Convergente     4.3620            802.52              711.32                0.7441
1683    Convergente     4.3640            802.96              711.90                0.7439
1684    Convergente     4.3660            803.41              712.48                0.7437
1685    Convergente     4.3680            803.86              713.07                0.7435
1686    Convergente     4.3700            804.30              713.65                0.7433
1687    Convergente     4.3720            804.75              714.23                0.7430
1688    Convergente     4.3740            805.20              714.82                0.7428
1689    Convergente     4.3760            805.65              715.40                0.7426
1690    Convergente     4.3780            806.09              715.99                0.7424
1691    Convergente     4.3800            806.54              716.57                0.7422
1692    Convergente     4.3820            806.99              717.16                0.7420
1693    Convergente     4.3840            807.44              717.75                0.7418
1694    Convergente     4.3860            807.89              718.33                0.7416
1695    Convergente     4.3880            808.33              718.92                0.7414
1696    Convergente     4.3900            808.78              719.51                0.7412
1697    Convergente     4.3920            809.23              720.10                0.7410
1698    Convergente     4.3940            809.68              720.69                0.7408
1699    Convergente     4.3960            810.13              721.28                0.7405
1700    Convergente     4.3980            810.58              721.87                0.7403
1701    Convergente     4.4000            811.03              722.46                0.7401
1702    Convergente     4.4020            811.48              723.05                0.7399
1703    Convergente     4.4040            811.93              723.65                0.7397
1704    Convergente     4.4060            812.38              724.24                0.7395
1705    Convergente     4.4080            812.83              724.83                0.7393
1706    Convergente     4.4100            813.28              725.43                0.7391
1707    Convergente     4.4120            813.73              726.02                0.7389
1708    Convergente     4.4140            814.18              726.62                0.7387
1709    Convergente     4.4160            814.63              727.21                0.7384
1710    Convergente     4.4180            815.09              727.81                0.7382
1711    Convergente     4.4200            815.54              728.41                0.7380
1712    Convergente     4.4220            815.99              729.00                0.7378
1713    Convergente     4.4240            816.44              729.60                0.7376
1714    Convergente     4.4260            816.89              730.20                0.7374
1715    Convergente     4.4280            817.34              730.80                0.7372
1716    Convergente     4.4300            817.80              731.40                0.7369
1717    Convergente     4.4320            818.25              732.00                0.7367
1718    Convergente     4.4340            818.70              732.60                0.7365
1719    Convergente     4.4360            819.15              733.20                0.7363
1720    Convergente     4.4380            819.61              733.81                0.7361
1721    Convergente     4.4400            820.06              734.41                0.7359
1722    Convergente     4.4420            820.51              735.01                0.7357
1723    Convergente     4.4440            820.97              735.62                0.7354
1724    Convergente     4.4460            821.42              736.22                0.7352
1725    Convergente     4.4480            821.88              736.83                0.7350
1726    Convergente     4.4500            822.33              737.43                0.7348
1727    Convergente     4.4520            822.78              738.04                0.7346
1728    Convergente     4.4540            823.24              738.64                0.7344
1729    Convergente     4.4560            823.69              739.25                0.7342
1730    Convergente     4.4580            824.15              739.86                0.7339
1731    Convergente     4.4600            824.60              740.47                0.7337
1732    Convergente     4.4620            825.06              741.08                0.7335
1733    Convergente     4.4640            825.52              741.69                0.7333
1734    Convergente     4.4660            825.97              742.30                0.7331
1735    Convergente     4.4680            826.43              742.91                0.7328
1736    Convergente     4.4700            826.88              743.52                0.7326
1737    Convergente     4.4720            827.34              744.13                0.7324
1738    Convergente     4.4740            827.80              744.75                0.7322
1739    Convergente     4.4760            828.25              745.36                0.7320
1740    Convergente     4.4780            828.71              745.98                0.7318
1741    Convergente     4.4800            829.17              746.59                0.7315
1742    Convergente     4.4820            829.62              747.21                0.7313
1743    Convergente     4.4840            830.08              747.82                0.7311
1744    Convergente     4.4860            830.54              748.44                0.7309
1745    Convergente     4.4880            831.00              749.06                0.7307
1746    Convergente     4.4900            831.46              749.67                0.7304
1747    Convergente     4.4920            831.91              750.29                0.7302
1748    Convergente     4.4940            832.37              750.91                0.7300
1749    Convergente     4.4960            832.83              751.53                0.7298
1750    Convergente     4.4980            833.29              752.15                0.7295
1751    Convergente     4.5000            833.75              752.77                0.7293
1752    Convergente     4.5020            834.21              753.40                0.7291
1753    Convergente     4.5040            834.67              754.02                0.7289
1754    Convergente     4.5060            835.13              754.64                0.7287
1755    Convergente     4.5080            835.59              755.27                0.7284
1756    Convergente     4.5100            836.05              755.89                0.7282
1757    Convergente     4.5120            836.51              756.52                0.7280
1758    Convergente     4.5140            836.97              757.14                0.7278
1759    Convergente     4.5160            837.43              757.77                0.7275
1760    Convergente     4.5180            837.89              758.39                0.7273
1761    Convergente     4.5200            838.35              759.02                0.7271
1762    Convergente     4.5220            838.81              759.65                0.7269
1763    Convergente     4.5240            839.27              760.28                0.7266
1764    Convergente     4.5260            839.74              760.91                0.7264
1765    Convergente     4.5280            840.20              761.54                0.7262
1766    Convergente     4.5300            840.66              762.17                0.7260
1767    Convergente     4.5320            841.12              762.80                0.7257
1768    Convergente     4.5340            841.58              763.43                0.7255
1769    Convergente     4.5360            842.05              764.07                0.7253
1770    Convergente     4.5380            842.51              764.70                0.7251
1771    Convergente     4.5400            842.97              765.34                0.7248
1772    Convergente     4.5420            843.44              765.97                0.7246
1773    Convergente     4.5440            843.90              766.61                0.7244
1774    Convergente     4.5460            844.36              767.24                0.7241
1775    Convergente     4.5480            844.83              767.88                0.7239
1776    Convergente     4.5500            845.29              768.52                0.7237
1777    Convergente     4.5520            845.76              769.16                0.7235
1778    Convergente     4.5540            846.22              769.80                0.7232
1779    Convergente     4.5560            846.69              770.44                0.7230
1780    Convergente     4.5580            847.15              771.08                0.7228
1781    Convergente     4.5600            847.62              771.72                0.7225
1782    Convergente     4.5620            848.08              772.36                0.7223
1783    Convergente     4.5640            848.55              773.00                0.7221
1784    Convergente     4.5660            849.02              773.65                0.7218
1785    Convergente     4.5680            849.48              774.29                0.7216
1786    Convergente     4.5700            849.95              774.93                0.7214
1787    Convergente     4.5720            850.41              775.58                0.7211
1788    Convergente     4.5740            850.88              776.23                0.7209
1789    Convergente     4.5760            851.35              776.87                0.7207
1790    Convergente     4.5780            851.82              777.52                0.7205
1791    Convergente     4.5800            852.28              778.17                0.7202
1792    Convergente     4.5820            852.75              778.82                0.7200
1793    Convergente     4.5840            853.22              779.47                0.7198
1794    Convergente     4.5860            853.69              780.12                0.7195
1795    Convergente     4.5880            854.16              780.77                0.7193
1796    Convergente     4.5900            854.63              781.42                0.7190
1797    Convergente     4.5920            855.09              782.07                0.7188
1798    Convergente     4.5940            855.56              782.73                0.7186
1799    Convergente     4.5960            856.03              783.38                0.7183
1800    Convergente     4.5980            856.50              784.04                0.7181
1801    Convergente     4.6000            856.97              784.69                0.7179
1802    Convergente     4.6020            857.44              785.35                0.7176
1803    Convergente     4.6040            857.91              786.01                0.7174
1804    Convergente     4.6060            858.38              786.66                0.7172
1805    Convergente     4.6080            858.85              787.32                0.7169
1806    Convergente     4.6100            859.33              787.98                0.7167
1807    Convergente     4.6120            859.80              788.64                0.7164
1808    Convergente     4.6140            860.27              789.30                0.7162
1809    Convergente     4.6160            860.74              789.96                0.7160
1810    Convergente     4.6180            861.21              790.63                0.7157
1811    Convergente     4.6200            861.68              791.29                0.7155
1812    Convergente     4.6220            862.16              791.95                0.7153
1813    Convergente     4.6240            862.63              792.62                0.7150
1814    Convergente     4.6260            863.10              793.28                0.7148
1815    Convergente     4.6280            863.58              793.95                0.7145
1816    Convergente     4.6300            864.05              794.62                0.7143
1817    Convergente     4.6320            864.52              795.29                0.7140
1818    Convergente     4.6340            865.00              795.95                0.7138
1819    Convergente     4.6360            865.47              796.62                0.7136
1820    Convergente     4.6380            865.95              797.29                0.7133
1821    Convergente     4.6400            866.42              797.96                0.7131
1822    Convergente     4.6420            866.89              798.64                0.7128
1823    Convergente     4.6440            867.37              799.31                0.7126
1824    Convergente     4.6460            867.85              799.98                0.7124
1825    Convergente     4.6480            868.32              800.66                0.7121
1826    Convergente     4.6500            868.80              801.33                0.7119
1827    Convergente     4.6520            869.27              802.01                0.7116
1828    Convergente     4.6540            869.75              802.68                0.7114
1829    Convergente     4.6560            870.23              803.36                0.7111
1830    Convergente     4.6580            870.70              804.04                0.7109
1831    Convergente     4.6600            871.18              804.72                0.7106
1832    Convergente     4.6620            871.66              805.40                0.7104
1833    Convergente     4.6640            872.14              806.08                0.7101
1834    Convergente     4.6660            872.61              806.76                0.7099
1835    Convergente     4.6680            873.09              807.44                0.7097
1836    Convergente     4.6700            873.57              808.12                0.7094
1837    Convergente     4.6720            874.05              808.81                0.7092
1838    Convergente     4.6740            874.53              809.49                0.7089
1839    Convergente     4.6760            875.01              810.18                0.7087
1840    Convergente     4.6780            875.49              810.87                0.7084
1841    Convergente     4.6800            875.97              811.55                0.7082
1842    Convergente     4.6820            876.45              812.24                0.7079
1843    Convergente     4.6840            876.93              812.93                0.7077
1844    Convergente     4.6860            877.41              813.62                0.7074
1845    Convergente     4.6880            877.89              814.31                0.7072
1846    Convergente     4.6900            878.37              815.00                0.7069
1847    Convergente     4.6920            878.85              815.69                0.7067
1848    Convergente     4.6940            879.33              816.39                0.7064
1849    Convergente     4.6960            879.81              817.08                0.7062
1850    Convergente     4.6980            880.30              817.78                0.7059
1851    Convergente     4.7000            880.78              818.47                0.7056
1852    Convergente     4.7020            881.26              819.17                0.7054
1853    Convergente     4.7040            881.75              819.87                0.7051
1854    Convergente     4.7060            882.23              820.57                0.7049
1855    Convergente     4.7080            882.71              821.26                0.7046
1856    Convergente     4.7100            883.20              821.97                0.7044
1857    Convergente     4.7120            883.68              822.67                0.7041
1858    Convergente     4.7140            884.16              823.37                0.7039
1859    Convergente     4.7160            884.65              824.07                0.7036
1860    Convergente     4.7180            885.13              824.78                0.7034
1861    Convergente     4.7200            885.62              825.48                0.7031
1862    Convergente     4.7220            886.11              826.19                0.7028
1863    Convergente     4.7240            886.59              826.89                0.7026
1864    Convergente     4.7260            887.08              827.60                0.7023
1865    Convergente     4.7280            887.56              828.31                0.7021
1866    Convergente     4.7300            888.05              829.02                0.7018
1867    Convergente     4.7320            888.54              829.73                0.7015
1868    Convergente     4.7340            889.02              830.44                0.7013
1869    Convergente     4.7360            889.51              831.15                0.7010
1870    Convergente     4.7380            890.00              831.86                0.7008
1871    Convergente     4.7400            890.49              832.58                0.7005
1872    Convergente     4.7420            890.98              833.29                0.7002
1873    Convergente     4.7440            891.47              834.01                0.7000
1874    Convergente     4.7460            891.95              834.73                0.6997
1875    Convergente     4.7480            892.44              835.44                0.6995
1876    Convergente     4.7500            892.93              836.16                0.6992
1877    Convergente     4.7520            893.42              836.88                0.6989
1878    Convergente     4.7540            893.91              837.60                0.6987
1879    Convergente     4.7560            894.40              838.32                0.6984
1880    Convergente     4.7580            894.90              839.05                0.6981
1881    Convergente     4.7600            895.39              839.77                0.6979
1882    Convergente     4.7620            895.88              840.49                0.6976
1883    Convergente     4.7640            896.37              841.22                0.6973
1884    Convergente     4.7660            896.86              841.95                0.6971
1885    Convergente     4.7680            897.35              842.67                0.6968
1886    Convergente     4.7700            897.85              843.40                0.6966
1887    Convergente     4.7720            898.34              844.13                0.6963
1888    Convergente     4.7740            898.83              844.86                0.6960
1889    Convergente     4.7760            899.33              845.59                0.6957
1890    Convergente     4.7780            899.82              846.33                0.6955
1891    Convergente     4.7800            900.31              847.06                0.6952
1892    Convergente     4.7820            900.81              847.79                0.6949
1893    Convergente     4.7840            901.30              848.53                0.6947
1894    Convergente     4.7860            901.80              849.27                0.6944
1895    Convergente     4.7880            902.30              850.00                0.6941
1896    Convergente     4.7900            902.79              850.74                0.6939
1897    Convergente     4.7920            903.29              851.48                0.6936
1898    Convergente     4.7940            903.78              852.22                0.6933
1899    Convergente     4.7960            904.28              852.96                0.6930
1900    Convergente     4.7980            904.78              853.71                0.6928
1901    Convergente     4.8000            905.28              854.45                0.6925
1902    Convergente     4.8020            905.77              855.20                0.6922
1903    Convergente     4.8040            906.27              855.94                0.6919
1904    Convergente     4.8060            906.77              856.69                0.6917
1905    Convergente     4.8080            907.27              857.44                0.6914
1906    Convergente     4.8100            907.77              858.19                0.6911
1907    Convergente     4.8120            908.27              858.94                0.6908
1908    Convergente     4.8140            908.77              859.69                0.6906
1909    Convergente     4.8160            909.27              860.44                0.6903
1910    Convergente     4.8180            909.77              861.19                0.6900
1911    Convergente     4.8200            910.27              861.95                0.6897
1912    Convergente     4.8220            910.77              862.70                0.6895
1913    Convergente     4.8240            911.27              863.46                0.6892
1914    Convergente     4.8260            911.77              864.22                0.6889
1915    Convergente     4.8280            912.28              864.98                0.6886
1916    Convergente     4.8300            912.78              865.74                0.6883
1917    Convergente     4.8320            913.28              866.50                0.6881
1918    Convergente     4.8340            913.78              867.26                0.6878
1919    Convergente     4.8360            914.29              868.03                0.6875
1920    Convergente     4.8380            914.79              868.79                0.6872
1921    Convergente     4.8400            915.30              869.56                0.6869
1922    Convergente     4.8420            915.80              870.32                0.6866
1923    Convergente     4.8440            916.31              871.09                0.6864
1924    Convergente     4.8460            916.81              871.86                0.6861
1925    Convergente     4.8480            917.32              872.63                0.6858
1926    Convergente     4.8500            917.82              873.40                0.6855
1927    Convergente     4.8520            918.33              874.18                0.6852
1928    Convergente     4.8540            918.84              874.95                0.6849
1929    Convergente     4.8560            919.34              875.73                0.6846
1930    Convergente     4.8580            919.85              876.50                0.6844
1931    Convergente     4.8600            920.36              877.28                0.6841
1932    Convergente     4.8620            920.87              878.06                0.6838
1933    Convergente     4.8640            921.38              878.84                0.6835
1934    Convergente     4.8660            921.89              879.62                0.6832
1935    Convergente     4.8680            922.40              880.40                0.6829
1936    Convergente     4.8700            922.91              881.19                0.6826
1937    Convergente     4.8720            923.42              881.97                0.6823
1938    Convergente     4.8740            923.93              882.76                0.6820
1939    Convergente     4.8760            924.44              883.55                0.6817
1940    Convergente     4.8780            924.95              884.33                0.6815
1941    Convergente     4.8800            925.46              885.12                0.6812
1942    Convergente     4.8820            925.97              885.91                0.6809
1943    Convergente     4.8840            926.49              886.71                0.6806
1944    Convergente     4.8860            927.00              887.50                0.6803
1945    Convergente     4.8880            927.51              888.30                0.6800
1946    Convergente     4.8900            928.03              889.09                0.6797
1947    Convergente     4.8920            928.54              889.89                0.6794
1948    Convergente     4.8940            929.05              890.69                0.6791
1949    Convergente     4.8960            929.57              891.49                0.6788
1950    Convergente     4.8980            930.09              892.29                0.6785
1951    Convergente     4.9000            930.60              893.09                0.6782
1952    Convergente     4.9020            931.12              893.90                0.6779
1953    Convergente     4.9040            931.63              894.70                0.6776
1954    Convergente     4.9060            932.15              895.51                0.6773
1955    Convergente     4.9080            932.67              896.32                0.6770
1956    Convergente     4.9100            933.19              897.13                0.6767
1957    Convergente     4.9120            933.70              897.94                0.6764
1958    Convergente     4.9140            934.22              898.75                0.6761
1959    Convergente     4.9160            934.74              899.56                0.6758
1960    Convergente     4.9180            935.26              900.38                0.6755
1961    Convergente     4.9200            935.78              901.19                0.6752
1962    Convergente     4.9220            936.30              902.01                0.6749
1963    Convergente     4.9240            936.82              902.83                0.6746
1964    Convergente     4.9260            937.34              903.65                0.6743
1965    Convergente     4.9280            937.87              904.47                0.6739
1966    Convergente     4.9300            938.39              905.30                0.6736
1967    Convergente     4.9320            938.91              906.12                0.6733
1968    Convergente     4.9340            939.43              906.95                0.6730
1969    Convergente     4.9360            939.96              907.78                0.6727
1970    Convergente     4.9380            940.48              908.60                0.6724
1971    Convergente     4.9400            941.01              909.44                0.6721
1972    Convergente     4.9420            941.53              910.27                0.6718
1973    Convergente     4.9440            942.06              911.10                0.6715
1974    Convergente     4.9460            942.58              911.94                0.6711
1975    Convergente     4.9480            943.11              912.77                0.6708
1976    Convergente     4.9500            943.64              913.61                0.6705
1977    Convergente     4.9520            944.16              914.45                0.6702
1978    Convergente     4.9540            944.69              915.29                0.6699
1979    Convergente     4.9560            945.22              916.13                0.6696
1980    Convergente     4.9580            945.75              916.98                0.6693
1981    Convergente     4.9600            946.28              917.82                0.6689
1982    Convergente     4.9620            946.81              918.67                0.6686
1983    Convergente     4.9640            947.34              919.52                0.6683
1984    Convergente     4.9660            947.87              920.37                0.6680
1985    Convergente     4.9680            948.40              921.22                0.6677
1986    Convergente     4.9700            948.93              922.07                0.6673
1987    Convergente     4.9720            949.46              922.93                0.6670
1988    Convergente     4.9740            949.99              923.78                0.6667
1989    Convergente     4.9760            950.53              924.64                0.6664
1990    Convergente     4.9780            951.06              925.50                0.6660
1991    Convergente     4.9800            951.59              926.36                0.6657
1992    Convergente     4.9820            952.13              927.23                0.6654
1993    Convergente     4.9840            952.66              928.09                0.6651
1994    Convergente     4.9860            953.20              928.96                0.6647
1995    Convergente     4.9880            953.73              929.82                0.6644
1996    Convergente     4.9900            954.27              930.69                0.6641
1997    Convergente     4.9920            954.81              931.56                0.6637
1998    Convergente     4.9940            955.35              932.44                0.6634
1999    Convergente     4.9960            955.88              933.31                0.6631
2000    Convergente     4.9980            956.42              934.19                0.6628
